SE206,SE132,SE011,SE480,SE460,SE281,SE270,SE470,SE605,SE455,SE475,SE256,SE336,SE600,SE420,SE131,SE135,YEAR,SE375,SE136,SE380,SE025,CNTR_ID,SE446,COUNTRY,SE370,SE360,TF14,SE450,SE080,SE207,SE441
67091.0,0.8747508067,2792.59,53767.0,42735.0,31365.0,87780.0,18112.0,31650.0,56381.0,4124.0,3406.0,26921.0,30696.0,20874.0,76786.0,6288.0,2004,4885.0,72.65250894,2946.0,87.21,FR,35646.0,(FRA) France,2265.0,19398.0,(48) Specialist sheep and goats,50904.0,70.42,952.73649967,185665.0
71951.0,0.8501220434000001,2447.53,60764.0,79806.0,31668.0,96576.0,50393.0,37752.0,58429.0,3737.0,2080.0,30596.0,36431.0,23644.0,82101.0,8070.0,2004,7992.0,83.98042761399999,3543.0,96.94,FR,41577.0,(FRA) France,1527.0,21250.0,(49) Specialist cattle,57275.0,109.08,659.62890509,237087.0
234001.0,1.0172557627,3180.4,55040.0,29341.0,146440.0,257902.0,55584.0,19659.0,54731.0,7459.0,4352.0,53212.0,17900.0,23442.0,262352.0,23999.0,2004,6272.0,499.50160146,9844.0,50.99,FR,28521.0,(FRA) France,8234.0,33899.0,(50) Specialist granivores,121112.0,374.43,624.94608557,233705.0
9684.0,1.0020741339,3983.36,70224.0,6966.0,34215.0,123277.0,4741.0,23788.0,51317.0,29864.0,5914.0,38848.0,21832.0,24211.0,123533.0,107935.0,2004,9129.0,1689.9881715999998,3682.0,69.18,FR,66062.0,(FRA) France,16555.0,20848.0,(60) Mixed crops,29223.0,11.24,861.87388623,153568.0
158408.0,1.0052338198000002,3336.92,69612.0,60543.0,77814.0,181837.0,41066.0,30229.0,71594.0,6648.0,3332.0,49689.0,28357.0,31107.0,182788.0,21048.0,2004,9861.0,262.08338037,7465.0,82.68,FR,24911.0,(FRA) France,3194.0,33814.0,(70) Mixed livestock,109119.0,197.84,800.69681213,266167.0
71083.0,0.9298357342,2939.21,83533.0,43409.0,51206.0,142501.0,27187.0,41001.0,80881.0,15422.0,4499.0,41351.0,38843.0,30197.0,132503.0,56921.0,2004,12103.0,526.76040404,5027.0,112.97,FR,46008.0,(FRA) France,4328.0,28487.0,(80) Mixed crops and livestock,55319.0,78.63,903.96043439,225618.0
1245.0,0.9707365265000001,2873.74,36022.0,351.0,16050.0,53585.0,643.0,13223.0,38751.0,8848.0,7067.0,18670.0,12794.0,11911.0,52017.0,43706.0,2004,2825.0,531.99549652,2806.0,83.01,HU,37893.0,(HUN) Hungary,5143.0,8091.0,(15) Specialist COP,15244.0,1.52,655.81365574,92239.0
2701.0,1.0173915695,6166.96,49826.0,1440.0,30774.0,97372.0,615.0,17445.0,55170.0,17148.0,21083.0,28725.0,15345.0,19446.0,99066.0,75282.0,2004,6222.0,807.86702914,4870.0,96.93,HU,32331.0,(HUN) Hungary,13676.0,13105.0,(16) Specialist other fieldcrops,33562.0,3.96,682.89129062,122503.0
48.0,1.1069809337999998,4647.09,8068.0,7.0,8181.0,25558.0,24.0,1110.0,15422.0,4193.0,293.0,7345.0,829.0,3686.0,28292.0,27951.0,2004,253.0,6124.353855899999,1396.0,5.2,HU,7303.0,(HUN) Hungary,3924.0,4457.0,(20) Specialist horticulture,37274.0,0.07,671.77229737,60006.0
-4.0,1.3124108229,4764.86,17761.0,0.0,3179.0,34590.0,59.0,1362.0,23249.0,32491.0,2319.0,16221.0,676.0,11869.0,45396.0,43081.0,2004,320.0,4779.2407473,1881.0,9.09,HU,53434.0,(HUN) Hungary,5471.0,7518.0,(35) Specialist wine,25324.0,0.03,-133.6700081,102006.0
104.0,0.7793752884999999,4953.9,15364.0,22.0,8013.0,35221.0,189.0,3212.0,22439.0,4006.0,3293.0,8985.0,2934.0,-3551.0,27450.0,24054.0,2004,494.0,1335.2671439,2557.0,18.62,HU,56542.0,(HUN) Hungary,6215.0,8956.0,(36) Specialist orchards - fruits,36138.0,0.16,653.40426173,115141.0
53781.0,0.9324405025,6134.57,35809.0,22013.0,41699.0,94006.0,7562.0,14015.0,25241.0,13583.0,9178.0,25521.0,13226.0,7212.0,87655.0,24697.0,2004,1894.0,403.09345795,3548.0,62.1,HU,177148.0,(HUN) Hungary,14214.0,7130.0,(45) Specialist milk,36091.0,47.63,1129.0901032,260462.0
19627.0,0.9058303034,3471.8,13477.0,29652.0,18212.0,33050.0,8014.0,10557.0,18104.0,4837.0,646.0,7610.0,10234.0,7174.0,29938.0,9664.0,2004,534.0,118.59540242,594.0,81.56,HU,33413.0,(HUN) Hungary,1760.0,4340.0,(48) Specialist sheep and goats,30877.0,44.91,437.021158,112046.0
13987.0,0.8159029934,2299.57,12934.0,14721.0,19190.0,36541.0,10257.0,10856.0,17886.0,8966.0,1432.0,10716.0,10702.0,3833.0,29814.0,14396.0,2004,318.0,186.20169147,1196.0,77.76,HU,40453.0,(HUN) Hungary,1347.0,3773.0,(49) Specialist cattle,12730.0,37.77,370.34786589,85790.0
83505.0,0.9632458429,5728.85,33852.0,3166.0,58829.0,105743.0,16278.0,8510.0,28470.0,3571.0,8877.0,21146.0,7985.0,4528.0,101856.0,9475.0,2004,1798.0,442.79757942,3937.0,23.47,HU,10916.0,(HUN) Hungary,13699.0,6333.0,(50) Specialist granivores,40789.0,87.19,957.73604757,83342.0
490.0,0.87497899,2316.78,7881.0,58.0,4199.0,14237.0,345.0,2496.0,9382.0,1734.0,845.0,4693.0,2500.0,905.0,12457.0,11122.0,2004,211.0,650.55671107,358.0,18.11,HU,20663.0,(HUN) Hungary,1723.0,3053.0,(60) Mixed crops,9473.0,0.57,638.80114435,39576.0
46399.0,0.8833964818000001,6712.68,31210.0,14084.0,40806.0,93729.0,11539.0,12365.0,24575.0,11867.0,12512.0,23682.0,10975.0,45.0,82800.0,23888.0,2004,2258.0,416.16444323,4331.0,57.6,HU,18672.0,(HUN) Hungary,16506.0,6145.0,(70) Mixed livestock,26557.0,58.68,790.72229255,83887.0
13823.0,0.9361760309,3193.15,18993.0,5019.0,15737.0,40768.0,3638.0,7379.0,17197.0,8302.0,3296.0,11787.0,6941.0,4478.0,38166.0,21047.0,2004,1360.0,500.47710013,1512.0,42.83,HU,25452.0,(HUN) Hungary,5816.0,4556.0,(80) Mixed crops and livestock,15713.0,17.45,787.52201014,63379.0
1354.0,1.0656083474,1474.72,17508.0,953.0,18460.0,48843.0,3423.0,23081.0,31597.0,1032.0,4016.0,13875.0,23411.0,26386.0,52048.0,46677.0,2004,5268.0,877.86865616,952.0,59.34,IE,955161.0,(IRE) Ireland,2818.0,7470.0,(15) Specialist COP,22180.0,4.78,283.38698270000003,1009891.0
5992.0,0.9899346393999999,2973.74,18515.0,5167.0,34432.0,93602.0,10249.0,21510.0,63916.0,17182.0,1441.0,24360.0,21456.0,20141.0,92660.0,85227.0,2004,10430.0,1439.0590396,2081.0,63.05,IE,742524.0,(IRE) Ireland,8846.0,13453.0,(16) Specialist other fieldcrops,37949.0,17.02,352.05691054,849556.0
97406.0,1.3489359394999998,3719.36,24813.0,55582.0,35075.0,74021.0,24513.0,11933.0,30010.0,5767.0,777.0,16251.0,15893.0,40829.0,99850.0,1666.0,2004,3518.0,34.847959697,2385.0,47.96,IE,615610.0,(IRE) Ireland,3543.0,13249.0,(45) Specialist milk,73238.0,91.43,1065.4062835000002,774440.0
12075.0,0.7405211373,2074.67,5906.0,13895.0,7758.0,17814.0,10499.0,14979.0,9039.0,1155.0,524.0,4598.0,15163.0,10152.0,13192.0,593.0,2004,943.0,14.413111915,330.0,41.17,IE,327078.0,(IRE) Ireland,409.0,3776.0,(48) Specialist sheep and goats,18671.0,38.27,315.51554438,368684.0
20147.0,0.8747254864,2342.03,7046.0,17132.0,9536.0,25069.0,22687.0,16432.0,13110.0,2621.0,1000.0,7129.0,16687.0,13097.0,21928.0,782.0,2004,1533.0,20.126326822,666.0,38.9,IE,396834.0,(IRE) Ireland,591.0,5614.0,(49) Specialist cattle,30395.0,47.36,425.38446953,457471.0
24354.0,0.9935565338,2840.8,17867.0,15395.0,23765.0,57459.0,35260.0,27402.0,39862.0,4853.0,3026.0,14625.0,28156.0,27393.0,57088.0,29708.0,2004,3244.0,478.18609802,1537.0,64.6,IE,931116.0,(IRE) Ireland,3213.0,11075.0,(80) Mixed crops and livestock,38927.0,56.86,428.32428241,1025300.0
1379.0,1.0958205039,2059.74,3309.0,91.0,7759.0,22495.0,699.0,10562.0,27966.0,2735.0,1814.0,6259.0,9515.0,11697.0,24650.0,21458.0,2004,1870.0,1022.1666627999998,100.0,22.12,IT,278783.0,(ITA) Italy,1564.0,4943.0,(15) Specialist COP,21093.0,0.19,1079.0351948,327932.0
411.0,1.3402507872,3084.62,3067.0,208.0,9938.0,30234.0,203.0,9390.0,28332.0,1128.0,2543.0,8317.0,8168.0,18593.0,40521.0,37566.0,2004,2303.0,2055.991474,119.0,19.23,IT,229895.0,(ITA) Italy,4245.0,5313.0,(16) Specialist other fieldcrops,28562.0,0.36,1140.3141832000001,286997.0
247.0,1.6274609309999999,5723.89,3934.0,80.0,35975.0,77059.0,167.0,466.0,28467.0,14373.0,1494.0,13425.0,1646.0,50080.0,125410.0,123669.0,2004,964.0,36818.953274,357.0,3.44,IT,106641.0,(ITA) Italy,16517.0,9819.0,(20) Specialist horticulture,82075.0,0.18,1360.5953720999998,217264.0
468.0,1.5557807654,2942.37,11528.0,25.0,8038.0,26996.0,314.0,1279.0,27766.0,16240.0,1006.0,5584.0,2102.0,17322.0,42000.0,40526.0,2004,530.0,5915.8439791,361.0,7.23,IT,197027.0,(ITA) Italy,5021.0,7462.0,(35) Specialist wine,30455.0,0.05,1174.4098045,255274.0
146.0,1.9630704380000001,2503.58,3017.0,64.0,3884.0,16841.0,48.0,937.0,14102.0,622.0,645.0,3862.0,479.0,16790.0,33060.0,32270.0,2004,427.0,5953.7454097,141.0,5.52,IT,158261.0,(ITA) Italy,3791.0,4736.0,(36) Specialist orchards - fruits,21819.0,0.1,1315.5384191,194245.0
111.0,1.5542962445,1829.43,2685.0,48.0,1885.0,8217.0,50.0,4125.0,10605.0,1458.0,1838.0,2261.0,3786.0,8378.0,12772.0,10823.0,2004,114.0,1989.9995255,8.0,5.54,IT,77364.0,(ITA) Italy,1873.0,2076.0,(37) Specialist olives,16769.0,0.1,1162.9923934,104787.0
135.0,1.5680299473,2431.58,4468.0,79.0,3257.0,13369.0,92.0,2418.0,13505.0,2981.0,1634.0,3092.0,2136.0,9790.0,20963.0,19194.0,2004,274.0,2748.0986758999998,56.0,7.17,IT,133474.0,(ITA) Italy,2743.0,3947.0,(38) Permanent crops combined,23980.0,0.15,889.67342344,171038.0
122420.0,1.3985726456,4898.46,116048.0,54161.0,72975.0,109984.0,16370.0,9461.0,57734.0,7905.0,1829.0,13860.0,10658.0,55274.0,153821.0,29573.0,2004,3068.0,1014.1975445,695.0,29.67,IT,418862.0,(ITA) Italy,4907.0,14479.0,(45) Specialist milk,108591.0,68.71,1781.6281114,639219.0
37370.0,1.4481998703999999,3711.9,6061.0,31367.0,22239.0,38393.0,7596.0,10417.0,30291.0,3105.0,1694.0,5596.0,11673.0,29055.0,55601.0,16536.0,2004,1457.0,306.90345379,111.0,54.67,IT,234396.0,(ITA) Italy,3376.0,5614.0,(48) Specialist sheep and goats,54765.0,37.37,1000.0743620999999,350814.0
52701.0,1.2275227648,3518.57,13344.0,24811.0,40866.0,60692.0,39624.0,11437.0,39003.0,5296.0,1607.0,7349.0,12168.0,26513.0,74501.0,20193.0,2004,2071.0,596.3096254,143.0,34.21,IT,235766.0,(ITA) Italy,2100.0,8163.0,(49) Specialist cattle,61927.0,53.23,990.12309699,361502.0
429700.0,1.4445259844,6902.32,31407.0,34975.0,230542.0,321933.0,175156.0,10334.0,68023.0,8139.0,3574.0,39986.0,10056.0,153689.0,465041.0,31767.0,2004,4433.0,1342.6364795999998,1025.0,25.5,IT,450973.0,(ITA) Italy,24571.0,21376.0,(50) Specialist granivores,245870.0,471.04,912.23816189,799841.0
1034.0,1.3959823202000001,2776.77,3416.0,554.0,7999.0,23257.0,768.0,4740.0,23864.0,4980.0,2303.0,5315.0,4317.0,13765.0,32466.0,29129.0,2004,561.0,2385.7896115,97.0,12.9,IT,180669.0,(ITA) Italy,3998.0,5287.0,(60) Mixed crops,32592.0,0.88,1075.486905,237679.0
86195.0,1.657280986,4178.67,35232.0,24817.0,41119.0,66991.0,32587.0,8698.0,40066.0,5423.0,5812.0,8433.0,13275.0,57307.0,111024.0,19017.0,2004,3121.0,471.70860218,442.0,40.83,IT,209679.0,(ITA) Italy,5648.0,8228.0,(70) Mixed livestock,50381.0,67.49,1277.2199725,324944.0
17013.0,1.3268987181999998,3157.5,7472.0,9317.0,13438.0,28622.0,7344.0,6460.0,32974.0,4121.0,2838.0,5992.0,6661.0,16140.0,37978.0,18127.0,2004,944.0,838.95083603,132.0,22.1,IT,190515.0,(ITA) Italy,1943.0,6173.0,(80) Mixed crops and livestock,53838.0,13.11,1225.366244,286638.0
1037.0,1.2889193934,3898.65,34203.0,470.0,18636.0,33911.0,434.0,11824.0,36691.0,9222.0,671.0,7661.0,11440.0,25619.0,43708.0,42000.0,2004,1478.0,395.44201426,486.0,123.65,LT,20670.0,(LTU) Lithuania,1265.0,4385.0,(15) Specialist COP,10438.0,2.12,488.17077209,68269.0
2113.0,1.4203206164,3636.56,31914.0,1121.0,10288.0,18972.0,538.0,5722.0,23058.0,6817.0,467.0,3851.0,5445.0,14707.0,26947.0,24367.0,2004,726.0,480.8279752,179.0,57.96,LT,15778.0,(LTU) Lithuania,1113.0,2815.0,(16) Specialist other fieldcrops,6129.0,4.24,498.10189319,46086.0
438.0,1.5704087435,7525.39,23759.0,109.0,5460.0,19211.0,633.0,2543.0,10319.0,3355.0,488.0,4466.0,2228.0,14462.0,30170.0,29244.0,2004,97.0,2626.2035093000004,136.0,13.76,LT,6946.0,(LTU) Lithuania,6789.0,2263.0,(20) Specialist horticulture,12389.0,0.66,666.90163209,29762.0
7204.0,1.3533769619,3351.18,5389.0,3210.0,5520.0,8940.0,1287.0,2754.0,5531.0,2302.0,88.0,2123.0,2545.0,5822.0,12099.0,4807.0,2004,142.0,207.48665693,83.0,24.96,LT,15946.0,(LTU) Lithuania,81.0,991.0,(45) Specialist milk,6094.0,12.18,591.59780436,30781.0
840.0,1.6600808199000001,3891.6,9076.0,269.0,3191.0,7283.0,287.0,4005.0,7689.0,4037.0,42.0,2255.0,3705.0,8460.0,12091.0,11209.0,2004,107.0,646.67085467,45.0,19.26,LT,13504.0,(LTU) Lithuania,485.0,1202.0,(60) Mixed crops,2921.0,1.05,548.56762633,24383.0
4064.0,1.4528461556999999,3807.24,3745.0,1621.0,3363.0,6194.0,973.0,2779.0,6631.0,2844.0,54.0,1553.0,2454.0,5291.0,8999.0,4880.0,2004,89.0,252.1922655,8.0,22.2,LT,7220.0,(LTU) Lithuania,67.0,1114.0,(70) Mixed livestock,3749.0,8.22,494.16301635,19221.0
4888.0,1.1472498553000001,4015.46,8049.0,1979.0,5513.0,10881.0,1210.0,4088.0,9540.0,3868.0,319.0,2468.0,3695.0,5423.0,12484.0,7277.0,2004,232.0,250.82594985,37.0,30.9,LT,12182.0,(LTU) Lithuania,921.0,1711.0,(80) Mixed crops and livestock,6480.0,9.11,536.54803551,30182.0
284.0,1.5178301169,5050.6,182024.0,636.0,24346.0,91295.0,455.0,7602.0,72790.0,82303.0,9179.0,24047.0,12243.0,63045.0,138570.0,129107.0,2004,1831.0,15062.240624000002,3037.0,8.57,LU,290194.0,(LUX) Luxembourg,14902.0,23131.0,(35) Specialist wine,55898.0,0.96,294.12210253,419519.0
105818.0,0.9535523906000001,3702.23,86422.0,37377.0,46865.0,138391.0,40232.0,36731.0,161390.0,3341.0,12510.0,34777.0,41488.0,37543.0,131963.0,13636.0,2004,7739.0,176.88458487,5742.0,77.75,LU,401298.0,(LUX) Luxembourg,2700.0,40568.0,(45) Specialist milk,140709.0,92.87,1139.4279743,739877.0
67776.0,0.8644605959999999,3101.21,94784.0,41836.0,33271.0,109466.0,48245.0,40885.0,132663.0,2515.0,15134.0,29543.0,43698.0,27355.0,94629.0,11719.0,2004,6849.0,154.313459,4594.0,76.37,LU,385036.0,(LUX) Luxembourg,1765.0,33444.0,(49) Specialist cattle,135436.0,94.38,718.12748724,694601.0
145764.0,0.9021343000000001,3704.26,111838.0,42581.0,92133.0,199865.0,63878.0,48340.0,184735.0,4595.0,12367.0,41039.0,57549.0,38474.0,180305.0,22174.0,2004,10054.0,266.24568204,7150.0,85.16,LU,339456.0,(LUX) Luxembourg,4095.0,45394.0,(70) Mixed livestock,174146.0,193.15,754.6784712,740688.0
48964.0,0.9862589615,3218.2,116320.0,19086.0,44898.0,134417.0,24842.0,34621.0,178366.0,4123.0,33339.0,34668.0,39759.0,39635.0,132570.0,50267.0,2004,6567.0,649.44187448,5879.0,78.11,LU,396104.0,(LUX) Luxembourg,2195.0,40211.0,(80) Mixed crops and livestock,119150.0,59.44,823.77403423,712535.0
1632.0,0.9400671934999999,5919.21,27773.0,430.0,17848.0,52758.0,684.0,17002.0,36244.0,12368.0,10604.0,20053.0,16358.0,17538.0,49596.0,37360.0,2004,816.0,294.51974479,2160.0,155.62,LV,21415.0,(LVA) Latvia,3502.0,8380.0,(15) Specialist COP,11209.0,3.41,468.31299654,69299.0
2166.0,1.023417131,5672.39,28084.0,394.0,20349.0,51532.0,756.0,9177.0,30299.0,6605.0,4777.0,16360.0,7765.0,12613.0,52738.0,45795.0,2004,1017.0,574.07540422,1936.0,96.61,LV,20084.0,(LVA) Latvia,4058.0,7810.0,(16) Specialist other fieldcrops,10413.0,2.89,670.67233789,61182.0
-9.0,1.0880726787000001,14188.08,38390.0,0.0,15236.0,91507.0,0.0,3636.0,35581.0,13614.0,12851.0,39692.0,3223.0,14589.0,99566.0,86724.0,2004,997.0,11131.384337000001,1741.0,14.45,LV,9535.0,(LVA) Latvia,21250.0,12591.0,(20) Specialist horticulture,16153.0,0.0,-3934.363786,61269.0
13144.0,1.0508988949,4638.18,11169.0,4620.0,10307.0,20224.0,1970.0,6483.0,7514.0,3037.0,1358.0,6452.0,6398.0,8032.0,21253.0,6751.0,2004,113.0,152.196767,313.0,49.1,LV,11487.0,(LVA) Latvia,1161.0,1879.0,(45) Specialist milk,3566.0,21.68,606.33635949,27175.0
530913.0,0.9887355109999999,37701.7,268878.0,26871.0,357575.0,562965.0,83648.0,13730.0,149662.0,11261.0,13700.0,72353.0,12413.0,25260.0,556623.0,12010.0,2004,312.0,266.40203579,10975.0,76.58,LV,47141.0,(LVA) Latvia,70616.0,51133.0,(50) Specialist granivores,255317.0,653.42,812.51631877,478991.0
7276.0,1.128422934,3999.9,7435.0,2615.0,6384.0,10910.0,1970.0,4302.0,3088.0,1994.0,374.0,2944.0,4122.0,5648.0,12311.0,4662.0,2004,29.0,158.98234472,106.0,38.3,LV,10276.0,(LVA) Latvia,413.0,1033.0,(70) Mixed livestock,3462.0,14.34,507.29834463,19440.0
8212.0,1.02502398,5460.24,11547.0,2434.0,9146.0,21082.0,2771.0,6695.0,9243.0,4362.0,2422.0,7261.0,6389.0,8084.0,21609.0,10975.0,2004,165.0,228.26014992,314.0,57.04,LV,11482.0,(LVA) Latvia,2070.0,2125.0,(80) Mixed crops and livestock,4615.0,14.22,550.72855491,27757.0
2.0,1.5767159245,3786.8,13154.0,3.0,5260.0,15762.0,3.0,1791.0,24596.0,0.0,0.0,5914.0,1639.0,10729.0,24852.0,24849.0,2004,176.0,8818.0614818,76.0,2.77,MT,65724.0,(MLT) Malta,2521.0,1816.0,(20) Specialist horticulture,21690.0,0.01,462.47414085,112013.0
134609.0,1.1977095851000001,7473.26,41087.0,88770.0,93722.0,119894.0,55441.0,15066.0,60221.0,0.0,1788.0,15665.0,14846.0,38550.0,143598.0,7201.0,2004,2063.0,1479.8819360999998,609.0,4.87,MT,324696.0,(MLT) Malta,2168.0,5668.0,(45) Specialist milk,195121.0,117.1,1149.5110554,668808.0
132971.0,1.2033243487,5246.08,26977.0,22529.0,83591.0,113681.0,50892.0,39899.0,45707.0,0.0,2107.0,17027.0,39793.0,62907.0,136795.0,1717.0,2004,156.0,1644.8642470999998,1064.0,1.05,MT,239235.0,(MLT) Malta,5758.0,6085.0,(50) Specialist granivores,238997.0,138.39,960.87383082,546467.0
59.0,1.7287835147,3267.16,3981.0,31.0,2351.0,7348.0,68.0,3510.0,18984.0,0.0,0.0,2995.0,3464.0,8819.0,12703.0,12643.0,2004,89.0,3608.7145494999995,3.0,3.81,MT,83343.0,(MLT) Malta,251.0,1659.0,(60) Mixed crops,19597.0,0.09,648.96632128,121954.0
3655.0,0.9746928772,4109.65,113417.0,588.0,55010.0,179506.0,1845.0,14049.0,101414.0,31514.0,23399.0,49448.0,9768.0,4693.0,174963.0,147910.0,2004,16083.0,3163.0988386999998,16432.0,51.06,NL,877434.0,(NED) Netherlands,14843.0,27691.0,(16) Specialist other fieldcrops,112097.0,1.81,749.54320794,1091533.0
1199.0,1.0874154545999999,11982.9,183375.0,324.0,149215.0,507891.0,311.0,1397.0,209785.0,67435.0,19462.0,146485.0,-2568.0,41551.0,552289.0,531628.0,2004,9945.0,71258.96781,24881.0,7.57,NL,453048.0,(NED) Netherlands,110323.0,67041.0,(20) Specialist horticulture,222236.0,1.17,1025.4358011,885393.0
37600.0,1.1789458784,7111.49,102446.0,333.0,47403.0,193238.0,4548.0,2195.0,71776.0,43847.0,25096.0,55399.0,681.0,34270.0,227818.0,165121.0,2004,3813.0,12276.355,15609.0,14.42,NL,621575.0,(NED) Netherlands,33138.0,37876.0,(36) Specialist orchards - fruits,113450.0,1.37,793.24525356,807134.0
171554.0,1.2006388423999999,3890.93,120835.0,56907.0,52531.0,155092.0,23916.0,11691.0,70831.0,450.0,11124.0,46385.0,8978.0,37911.0,186209.0,3531.0,2004,9965.0,85.273886648,20424.0,43.03,NL,1700584.0,(NED) Netherlands,2521.0,23265.0,(45) Specialist milk,140852.0,100.36,1709.3402313000001,1969174.0
76521.0,1.0470948087,2889.02,76034.0,19974.0,30109.0,92224.0,36717.0,24552.0,36655.0,172.0,15263.0,30801.0,21427.0,23836.0,96567.0,4784.0,2004,5443.0,186.99433691,8994.0,26.75,NL,500868.0,(NED) Netherlands,914.0,15964.0,(49) Specialist cattle,143109.0,116.87,654.73959581,700607.0
381264.0,1.072864195,3225.2,73185.0,46877.0,253545.0,371452.0,80600.0,2700.0,43539.0,792.0,10665.0,47760.0,-362.0,26063.0,398517.0,6589.0,2004,3980.0,856.7723792000002,22463.0,8.95,NL,467123.0,(NED) Netherlands,9177.0,34528.0,(50) Specialist granivores,327281.0,407.32,936.03984287,884820.0
6718.0,1.1377474981,8523.36,117969.0,936.0,72499.0,219009.0,4040.0,3661.0,96365.0,14468.0,29038.0,53961.0,1666.0,30290.0,249177.0,213420.0,2004,18990.0,7433.8276072,15156.0,31.71,NL,549071.0,(NED) Netherlands,28067.0,30336.0,(60) Mixed crops,149691.0,2.85,2360.5868778,796063.0
232980.0,1.1397052379000001,4450.51,115330.0,52551.0,116119.0,217437.0,42353.0,8259.0,56720.0,156.0,5048.0,47263.0,5685.0,32948.0,247814.0,9786.0,2004,9567.0,306.93389162,19118.0,32.27,NL,1315900.0,(NED) Netherlands,1044.0,24325.0,(70) Mixed livestock,200474.0,197.1,1182.0145205000001,1625644.0
108251.0,0.9581938687,3830.32,100975.0,26117.0,84704.0,225236.0,17715.0,20071.0,103539.0,21964.0,18222.0,58492.0,15196.0,5039.0,215820.0,89347.0,2004,18896.0,1447.0766138000001,22187.0,66.05,NL,1177422.0,(NED) Netherlands,5104.0,35853.0,(80) Mixed crops and livestock,197735.0,124.81,867.34900401,1504814.0
430.0,0.8021554383,1900.24,65733.0,55.0,8077.0,45328.0,111.0,27653.0,57879.0,3588.0,11864.0,18431.0,27258.0,16555.0,36360.0,24065.0,2004,3861.0,586.00812996,1916.0,46.13,AT,91833.0,(OST) Austria,315.0,12728.0,(15) Specialist COP,102455.0,0.42,1012.9143847999999,252222.0
1373.0,1.1051658576,2533.06,86581.0,258.0,12918.0,52495.0,431.0,25606.0,53457.0,4109.0,7998.0,18342.0,26656.0,30837.0,58016.0,48645.0,2004,4286.0,1143.8939166,1463.0,46.8,AT,66910.0,(OST) Austria,2916.0,12571.0,(16) Specialist other fieldcrops,93726.0,1.65,831.30074269,214352.0
488.0,1.3311956949,4075.78,51512.0,59.0,9924.0,49302.0,183.0,14493.0,59146.0,46225.0,7802.0,20325.0,16243.0,32892.0,65631.0,57341.0,2004,1943.0,2765.5331655,1731.0,22.78,AT,57619.0,(OST) Austria,3381.0,11998.0,(35) Specialist wine,98140.0,0.51,946.30795369,214964.0
1303.0,1.3777307865000001,4415.85,63433.0,346.0,5529.0,43040.0,366.0,6605.0,32413.0,14791.0,10176.0,15498.0,10271.0,25381.0,59298.0,47819.0,2004,1285.0,4938.7083507,1074.0,10.24,AT,71909.0,(OST) Austria,7995.0,11659.0,(36) Specialist orchards - fruits,95668.0,1.06,1215.0342607,200337.0
33688.0,1.1072015784,3765.95,43554.0,11633.0,10422.0,41058.0,4573.0,15059.0,51106.0,2549.0,10191.0,14819.0,17004.0,19966.0,45459.0,1580.0,2004,782.0,62.035608417,1189.0,25.54,AT,70526.0,(OST) Austria,375.0,13470.0,(45) Specialist milk,132835.0,24.35,1383.335732,266101.0
34985.0,1.1306891282,3555.23,50663.0,7011.0,13076.0,51596.0,4653.0,18828.0,50216.0,3345.0,22209.0,20720.0,20579.0,29063.0,58339.0,1146.0,2004,532.0,40.458083159,3572.0,28.37,AT,127945.0,(OST) Austria,711.0,12986.0,(48) Specialist sheep and goats,157890.0,23.33,1499.6127783,343062.0
20793.0,0.9311418106,3341.94,52850.0,9411.0,8325.0,39893.0,8607.0,23121.0,51036.0,3302.0,13739.0,15864.0,24272.0,21385.0,37146.0,2614.0,2004,946.0,78.33824689800001,1292.0,33.52,AT,123352.0,(OST) Austria,492.0,12973.0,(49) Specialist cattle,139918.0,26.35,789.00094298,323717.0
79237.0,1.1291330036,3471.7,73763.0,10093.0,46173.0,91321.0,18033.0,13743.0,49600.0,8223.0,9043.0,20963.0,17182.0,27071.0,103114.0,14833.0,2004,2804.0,570.87933508,2484.0,27.55,AT,56996.0,(OST) Austria,988.0,17909.0,(50) Specialist granivores,232431.0,77.58,1021.3465,349120.0
4084.0,1.1262228786,3797.79,80766.0,682.0,11944.0,51212.0,1147.0,22381.0,58976.0,10926.0,12839.0,18988.0,23922.0,28392.0,57676.0,40753.0,2004,3994.0,1136.4832472,1358.0,38.85,AT,57372.0,(OST) Austria,2177.0,12750.0,(60) Mixed crops,85300.0,4.52,902.80248185,202330.0
35294.0,1.0487150176,3706.52,71580.0,10115.0,17520.0,55061.0,9016.0,18997.0,59707.0,4039.0,15052.0,18764.0,20904.0,21533.0,57743.0,7397.0,2004,1541.0,230.24368204,1515.0,33.04,AT,74702.0,(OST) Austria,783.0,14938.0,(70) Mixed livestock,169710.0,34.93,1010.3676392000001,314234.0
21659.0,0.9673518321,3422.11,66761.0,4742.0,15333.0,59651.0,6599.0,24139.0,60742.0,5507.0,15026.0,22579.0,25757.0,20958.0,57704.0,21018.0,2004,3205.0,615.32273783,1744.0,36.08,AT,65540.0,(OST) Austria,1050.0,15741.0,(80) Mixed crops and livestock,154354.0,23.83,908.72824862,285378.0
